transaction_id,student_number,student_name,department_code,department_name,loan_date,book_isbn,book_title,book_author,book_category
TX001086,ST00045,Mahasiswa_045,SI,Sistem Informasi,2025-07-30,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001086,ST00045,Mahasiswa_045,SI,Sistem Informasi,2025-07-30,978-1003,Python untuk Data,C. Putra,Programming
TX001087,ST00374,Mahasiswa_374,TI,Teknik Informatika,2025-08-08,978-1004,Basis Data Dasar,D. Sari,Database
TX001087,ST00374,Mahasiswa_374,TI,Teknik Informatika,2025-08-08,978-1006,Statistika Terapan,F. Lestari,Math
TX001088,ST00297,Mahasiswa_297,TE,Teknik Elektro,2025-04-24,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001088,ST00297,Mahasiswa_297,TE,Teknik Elektro,2025-04-24,978-1001,AI Dasar,A. Wijaya,AI
TX001089,ST00023,Mahasiswa_023,TE,Teknik Elektro,2025-01-21,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001089,ST00023,Mahasiswa_023,TE,Teknik Elektro,2025-01-21,978-1001,AI Dasar,A. Wijaya,AI
TX001089,ST00023,Mahasiswa_023,TE,Teknik Elektro,2025-01-21,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001089,ST00023,Mahasiswa_023,TE,Teknik Elektro,2025-01-21,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001090,ST00246,Mahasiswa_246,TE,Teknik Elektro,2026-02-19,978-1008,Pemrograman Web,H. Pratama,Web
TX001091,ST00124,Mahasiswa_124,TE,Teknik Elektro,2025-02-12,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001092,ST00068,Mahasiswa_068,SI,Sistem Informasi,2025-07-03,978-1004,Basis Data Dasar,D. Sari,Database
TX001092,ST00068,Mahasiswa_068,SI,Sistem Informasi,2025-07-03,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001092,ST00068,Mahasiswa_068,SI,Sistem Informasi,2025-07-03,978-1001,AI Dasar,A. Wijaya,AI
TX001093,ST00343,Mahasiswa_343,TE,Teknik Elektro,2025-06-06,978-1008,Pemrograman Web,H. Pratama,Web
TX001093,ST00343,Mahasiswa_343,TE,Teknik Elektro,2025-06-06,978-1001,AI Dasar,A. Wijaya,AI
TX001094,ST00238,Mahasiswa_238,TE,Teknik Elektro,2026-01-31,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001094,ST00238,Mahasiswa_238,TE,Teknik Elektro,2026-01-31,978-1003,Python untuk Data,C. Putra,Programming
TX001095,ST00321,Mahasiswa_321,MI,Manajemen Informatika,2025-08-26,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001096,ST00354,Mahasiswa_354,TE,Teknik Elektro,2025-06-20,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001097,ST00386,Mahasiswa_386,TE,Teknik Elektro,2025-05-19,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001097,ST00386,Mahasiswa_386,TE,Teknik Elektro,2025-05-19,978-1006,Statistika Terapan,F. Lestari,Math
TX001098,ST00264,Mahasiswa_264,TI,Teknik Informatika,2025-12-12,978-1001,AI Dasar,A. Wijaya,AI
TX001098,ST00264,Mahasiswa_264,TI,Teknik Informatika,2025-12-12,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001098,ST00264,Mahasiswa_264,TI,Teknik Informatika,2025-12-12,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001099,ST00239,Mahasiswa_239,MI,Manajemen Informatika,2025-11-13,978-1006,Statistika Terapan,F. Lestari,Math
TX001100,ST00090,Mahasiswa_090,MI,Manajemen Informatika,2025-11-28,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001101,ST00071,Mahasiswa_071,SI,Sistem Informasi,2025-06-21,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001101,ST00071,Mahasiswa_071,SI,Sistem Informasi,2025-06-21,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001102,ST00378,Mahasiswa_378,TE,Teknik Elektro,2026-01-21,978-1004,Basis Data Dasar,D. Sari,Database
TX001102,ST00378,Mahasiswa_378,TE,Teknik Elektro,2026-01-21,978-1006,Statistika Terapan,F. Lestari,Math
TX001103,ST00137,Mahasiswa_137,MI,Manajemen Informatika,2025-09-15,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001103,ST00137,Mahasiswa_137,MI,Manajemen Informatika,2025-09-15,978-1001,AI Dasar,A. Wijaya,AI
TX001103,ST00137,Mahasiswa_137,MI,Manajemen Informatika,2025-09-15,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001103,ST00137,Mahasiswa_137,MI,Manajemen Informatika,2025-09-15,978-1003,Python untuk Data,C. Putra,Programming
TX001104,ST00232,Mahasiswa_232,MI,Manajemen Informatika,2025-09-06,978-1008,Pemrograman Web,H. Pratama,Web
TX001105,ST00232,Mahasiswa_232,MI,Manajemen Informatika,2025-11-14,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001105,ST00232,Mahasiswa_232,MI,Manajemen Informatika,2025-11-14,978-1004,Basis Data Dasar,D. Sari,Database
TX001105,ST00232,Mahasiswa_232,MI,Manajemen Informatika,2025-11-14,978-1008,Pemrograman Web,H. Pratama,Web
TX001106,ST00042,Mahasiswa_042,TI,Teknik Informatika,2025-07-20,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001106,ST00042,Mahasiswa_042,TI,Teknik Informatika,2025-07-20,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001107,ST00085,Mahasiswa_085,TI,Teknik Informatika,2025-05-22,978-1003,Python untuk Data,C. Putra,Programming
TX001108,ST00078,Mahasiswa_078,TE,Teknik Elektro,2026-03-24,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001108,ST00078,Mahasiswa_078,TE,Teknik Elektro,2026-03-24,978-1001,AI Dasar,A. Wijaya,AI
TX001109,ST00214,Mahasiswa_214,MI,Manajemen Informatika,2025-12-16,978-1008,Pemrograman Web,H. Pratama,Web
TX001109,ST00214,Mahasiswa_214,MI,Manajemen Informatika,2025-12-16,978-1006,Statistika Terapan,F. Lestari,Math
TX001110,ST00228,Mahasiswa_228,TE,Teknik Elektro,2026-01-13,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001111,ST00033,Mahasiswa_033,SI,Sistem Informasi,2025-01-12,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001111,ST00033,Mahasiswa_033,SI,Sistem Informasi,2025-01-12,978-1006,Statistika Terapan,F. Lestari,Math
TX001112,ST00297,Mahasiswa_297,TE,Teknik Elektro,2025-06-25,978-1008,Pemrograman Web,H. Pratama,Web
TX001112,ST00297,Mahasiswa_297,TE,Teknik Elektro,2025-06-25,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001112,ST00297,Mahasiswa_297,TE,Teknik Elektro,2025-06-25,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001113,ST00156,Mahasiswa_156,TE,Teknik Elektro,2025-10-18,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001113,ST00156,Mahasiswa_156,TE,Teknik Elektro,2025-10-18,978-1003,Python untuk Data,C. Putra,Programming
TX001114,ST00117,Mahasiswa_117,MI,Manajemen Informatika,2025-09-05,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001114,ST00117,Mahasiswa_117,MI,Manajemen Informatika,2025-09-05,978-1001,AI Dasar,A. Wijaya,AI
TX001114,ST00117,Mahasiswa_117,MI,Manajemen Informatika,2025-09-05,978-1003,Python untuk Data,C. Putra,Programming
TX001115,ST00146,Mahasiswa_146,MI,Manajemen Informatika,2025-08-22,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001115,ST00146,Mahasiswa_146,MI,Manajemen Informatika,2025-08-22,978-1003,Python untuk Data,C. Putra,Programming
TX001116,ST00094,Mahasiswa_094,MI,Manajemen Informatika,2025-03-31,978-1003,Python untuk Data,C. Putra,Programming
TX001116,ST00094,Mahasiswa_094,MI,Manajemen Informatika,2025-03-31,978-1004,Basis Data Dasar,D. Sari,Database
TX001117,ST00022,Mahasiswa_022,TI,Teknik Informatika,2025-06-12,978-1008,Pemrograman Web,H. Pratama,Web
TX001117,ST00022,Mahasiswa_022,TI,Teknik Informatika,2025-06-12,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001118,ST00095,Mahasiswa_095,MI,Manajemen Informatika,2025-04-16,978-1006,Statistika Terapan,F. Lestari,Math
TX001119,ST00076,Mahasiswa_076,MI,Manajemen Informatika,2025-07-10,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001119,ST00076,Mahasiswa_076,MI,Manajemen Informatika,2025-07-10,978-1003,Python untuk Data,C. Putra,Programming
TX001119,ST00076,Mahasiswa_076,MI,Manajemen Informatika,2025-07-10,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001119,ST00076,Mahasiswa_076,MI,Manajemen Informatika,2025-07-10,978-1001,AI Dasar,A. Wijaya,AI
TX001120,ST00208,Mahasiswa_208,TI,Teknik Informatika,2025-09-13,978-1008,Pemrograman Web,H. Pratama,Web
TX001120,ST00208,Mahasiswa_208,TI,Teknik Informatika,2025-09-13,978-1006,Statistika Terapan,F. Lestari,Math
TX001121,ST00003,Mahasiswa_003,SI,Sistem Informasi,2026-01-14,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001121,ST00003,Mahasiswa_003,SI,Sistem Informasi,2026-01-14,978-1008,Pemrograman Web,H. Pratama,Web
TX001121,ST00003,Mahasiswa_003,SI,Sistem Informasi,2026-01-14,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001122,ST00410,Mahasiswa_410,SI,Sistem Informasi,2025-10-17,978-1006,Statistika Terapan,F. Lestari,Math
TX001122,ST00410,Mahasiswa_410,SI,Sistem Informasi,2025-10-17,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001122,ST00410,Mahasiswa_410,SI,Sistem Informasi,2025-10-17,978-1008,Pemrograman Web,H. Pratama,Web
TX001122,ST00410,Mahasiswa_410,SI,Sistem Informasi,2025-10-17,978-1001,AI Dasar,A. Wijaya,AI
TX001123,ST00348,Mahasiswa_348,SI,Sistem Informasi,2025-10-10,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001124,ST00206,Mahasiswa_206,TI,Teknik Informatika,2025-11-13,978-1008,Pemrograman Web,H. Pratama,Web
TX001124,ST00206,Mahasiswa_206,TI,Teknik Informatika,2025-11-13,978-1006,Statistika Terapan,F. Lestari,Math
TX001125,ST00168,Mahasiswa_168,TI,Teknik Informatika,2025-01-29,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001125,ST00168,Mahasiswa_168,TI,Teknik Informatika,2025-01-29,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001126,ST00401,Mahasiswa_401,SI,Sistem Informasi,2026-01-28,978-1004,Basis Data Dasar,D. Sari,Database
TX001126,ST00401,Mahasiswa_401,SI,Sistem Informasi,2026-01-28,978-1001,AI Dasar,A. Wijaya,AI
TX001126,ST00401,Mahasiswa_401,SI,Sistem Informasi,2026-01-28,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001127,ST00347,Mahasiswa_347,TE,Teknik Elektro,2025-12-10,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001128,ST00100,Mahasiswa_100,TE,Teknik Elektro,2025-09-09,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001128,ST00100,Mahasiswa_100,TE,Teknik Elektro,2025-09-09,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001128,ST00100,Mahasiswa_100,TE,Teknik Elektro,2025-09-09,978-1001,AI Dasar,A. Wijaya,AI
TX001129,ST00204,Mahasiswa_204,MI,Manajemen Informatika,2025-03-17,978-1006,Statistika Terapan,F. Lestari,Math
TX001129,ST00204,Mahasiswa_204,MI,Manajemen Informatika,2025-03-17,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001129,ST00204,Mahasiswa_204,MI,Manajemen Informatika,2025-03-17,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001129,ST00204,Mahasiswa_204,MI,Manajemen Informatika,2025-03-17,978-1001,AI Dasar,A. Wijaya,AI
TX001130,ST00177,Mahasiswa_177,MI,Manajemen Informatika,2025-06-29,978-1008,Pemrograman Web,H. Pratama,Web
TX001130,ST00177,Mahasiswa_177,MI,Manajemen Informatika,2025-06-29,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001130,ST00177,Mahasiswa_177,MI,Manajemen Informatika,2025-06-29,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001131,ST00373,Mahasiswa_373,SI,Sistem Informasi,2025-08-16,978-1008,Pemrograman Web,H. Pratama,Web
TX001131,ST00373,Mahasiswa_373,SI,Sistem Informasi,2025-08-16,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001131,ST00373,Mahasiswa_373,SI,Sistem Informasi,2025-08-16,978-1003,Python untuk Data,C. Putra,Programming
TX001131,ST00373,Mahasiswa_373,SI,Sistem Informasi,2025-08-16,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001132,ST00374,Mahasiswa_374,TE,Teknik Elektro,2025-08-01,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001132,ST00374,Mahasiswa_374,TE,Teknik Elektro,2025-08-01,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001133,ST00107,Mahasiswa_107,SI,Sistem Informasi,2025-06-05,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001133,ST00107,Mahasiswa_107,SI,Sistem Informasi,2025-06-05,978-1006,Statistika Terapan,F. Lestari,Math
TX001133,ST00107,Mahasiswa_107,SI,Sistem Informasi,2025-06-05,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001133,ST00107,Mahasiswa_107,SI,Sistem Informasi,2025-06-05,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001134,ST00046,Mahasiswa_046,TE,Teknik Elektro,2025-01-04,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001134,ST00046,Mahasiswa_046,TE,Teknik Elektro,2025-01-04,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001134,ST00046,Mahasiswa_046,TE,Teknik Elektro,2025-01-04,978-1003,Python untuk Data,C. Putra,Programming
TX001134,ST00046,Mahasiswa_046,TE,Teknik Elektro,2025-01-04,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001135,ST00364,Mahasiswa_364,TE,Teknik Elektro,2025-10-18,978-1004,Basis Data Dasar,D. Sari,Database
TX001135,ST00364,Mahasiswa_364,TE,Teknik Elektro,2025-10-18,978-1003,Python untuk Data,C. Putra,Programming
TX001136,ST00149,Mahasiswa_149,TE,Teknik Elektro,2025-10-11,978-1001,AI Dasar,A. Wijaya,AI
TX001136,ST00149,Mahasiswa_149,TE,Teknik Elektro,2025-10-11,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001136,ST00149,Mahasiswa_149,TE,Teknik Elektro,2025-10-11,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001136,ST00149,Mahasiswa_149,TE,Teknik Elektro,2025-10-11,978-1004,Basis Data Dasar,D. Sari,Database
TX001137,ST00115,Mahasiswa_115,TE,Teknik Elektro,2025-01-14,978-1003,Python untuk Data,C. Putra,Programming
TX001138,ST00154,Mahasiswa_154,MI,Manajemen Informatika,2025-11-24,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001138,ST00154,Mahasiswa_154,MI,Manajemen Informatika,2025-11-24,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001138,ST00154,Mahasiswa_154,MI,Manajemen Informatika,2025-11-24,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001138,ST00154,Mahasiswa_154,MI,Manajemen Informatika,2025-11-24,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001139,ST00353,Mahasiswa_353,TE,Teknik Elektro,2025-11-27,978-1001,AI Dasar,A. Wijaya,AI
TX001139,ST00353,Mahasiswa_353,TE,Teknik Elektro,2025-11-27,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001140,ST00253,Mahasiswa_253,MI,Manajemen Informatika,2025-02-04,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001140,ST00253,Mahasiswa_253,MI,Manajemen Informatika,2025-02-04,978-1008,Pemrograman Web,H. Pratama,Web
TX001140,ST00253,Mahasiswa_253,MI,Manajemen Informatika,2025-02-04,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001141,ST00322,Mahasiswa_322,MI,Manajemen Informatika,2025-12-18,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001141,ST00322,Mahasiswa_322,MI,Manajemen Informatika,2025-12-18,978-1006,Statistika Terapan,F. Lestari,Math
TX001141,ST00322,Mahasiswa_322,MI,Manajemen Informatika,2025-12-18,978-1001,AI Dasar,A. Wijaya,AI
TX001141,ST00322,Mahasiswa_322,MI,Manajemen Informatika,2025-12-18,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001142,ST00084,Mahasiswa_084,MI,Manajemen Informatika,2025-10-25,978-1003,Python untuk Data,C. Putra,Programming
TX001143,ST00237,Mahasiswa_237,MI,Manajemen Informatika,2026-03-26,978-1006,Statistika Terapan,F. Lestari,Math
TX001143,ST00237,Mahasiswa_237,MI,Manajemen Informatika,2026-03-26,978-1003,Python untuk Data,C. Putra,Programming
TX001144,ST00140,Mahasiswa_140,TI,Teknik Informatika,2025-07-04,978-1006,Statistika Terapan,F. Lestari,Math
TX001144,ST00140,Mahasiswa_140,TI,Teknik Informatika,2025-07-04,978-1001,AI Dasar,A. Wijaya,AI
TX001144,ST00140,Mahasiswa_140,TI,Teknik Informatika,2025-07-04,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001144,ST00140,Mahasiswa_140,TI,Teknik Informatika,2025-07-04,978-1003,Python untuk Data,C. Putra,Programming
TX001145,ST00264,Mahasiswa_264,TI,Teknik Informatika,2025-04-10,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001145,ST00264,Mahasiswa_264,TI,Teknik Informatika,2025-04-10,978-1003,Python untuk Data,C. Putra,Programming
TX001146,ST00447,Mahasiswa_447,MI,Manajemen Informatika,2025-06-11,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001146,ST00447,Mahasiswa_447,MI,Manajemen Informatika,2025-06-11,978-1006,Statistika Terapan,F. Lestari,Math
TX001146,ST00447,Mahasiswa_447,MI,Manajemen Informatika,2025-06-11,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001147,ST00422,Mahasiswa_422,MI,Manajemen Informatika,2025-03-15,978-1003,Python untuk Data,C. Putra,Programming
TX001148,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2026-02-03,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001148,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2026-02-03,978-1006,Statistika Terapan,F. Lestari,Math
TX001148,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2026-02-03,978-1003,Python untuk Data,C. Putra,Programming
TX001148,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2026-02-03,978-1001,AI Dasar,A. Wijaya,AI
TX001149,ST00080,Mahasiswa_080,SI,Sistem Informasi,2025-09-15,978-1004,Basis Data Dasar,D. Sari,Database
TX001149,ST00080,Mahasiswa_080,SI,Sistem Informasi,2025-09-15,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001150,ST00214,Mahasiswa_214,TI,Teknik Informatika,2025-08-24,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001151,ST00009,Mahasiswa_009,SI,Sistem Informasi,2025-09-03,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001151,ST00009,Mahasiswa_009,SI,Sistem Informasi,2025-09-03,978-1006,Statistika Terapan,F. Lestari,Math
TX001151,ST00009,Mahasiswa_009,SI,Sistem Informasi,2025-09-03,978-1003,Python untuk Data,C. Putra,Programming
TX001152,ST00306,Mahasiswa_306,TE,Teknik Elektro,2025-09-25,978-1003,Python untuk Data,C. Putra,Programming
TX001152,ST00306,Mahasiswa_306,TE,Teknik Elektro,2025-09-25,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001152,ST00306,Mahasiswa_306,TE,Teknik Elektro,2025-09-25,978-1001,AI Dasar,A. Wijaya,AI
TX001153,ST00114,Mahasiswa_114,TI,Teknik Informatika,2025-03-07,978-1004,Basis Data Dasar,D. Sari,Database
TX001153,ST00114,Mahasiswa_114,TI,Teknik Informatika,2025-03-07,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001154,ST00108,Mahasiswa_108,SI,Sistem Informasi,2025-03-08,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001155,ST00040,Mahasiswa_040,TI,Teknik Informatika,2025-01-10,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001155,ST00040,Mahasiswa_040,TI,Teknik Informatika,2025-01-10,978-1001,AI Dasar,A. Wijaya,AI
TX001155,ST00040,Mahasiswa_040,TI,Teknik Informatika,2025-01-10,978-1004,Basis Data Dasar,D. Sari,Database
TX001155,ST00040,Mahasiswa_040,TI,Teknik Informatika,2025-01-10,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001156,ST00407,Mahasiswa_407,TI,Teknik Informatika,2025-12-04,978-1008,Pemrograman Web,H. Pratama,Web
TX001157,ST00130,Mahasiswa_130,TI,Teknik Informatika,2025-01-23,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001158,ST00387,Mahasiswa_387,TI,Teknik Informatika,2025-02-19,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001159,ST00301,Mahasiswa_301,SI,Sistem Informasi,2025-04-13,978-1006,Statistika Terapan,F. Lestari,Math
TX001159,ST00301,Mahasiswa_301,SI,Sistem Informasi,2025-04-13,978-1001,AI Dasar,A. Wijaya,AI
TX001160,ST00075,Mahasiswa_075,TI,Teknik Informatika,2026-03-10,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001160,ST00075,Mahasiswa_075,TI,Teknik Informatika,2026-03-10,978-1006,Statistika Terapan,F. Lestari,Math
TX001160,ST00075,Mahasiswa_075,TI,Teknik Informatika,2026-03-10,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001161,ST00438,Mahasiswa_438,SI,Sistem Informasi,2025-09-14,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001161,ST00438,Mahasiswa_438,SI,Sistem Informasi,2025-09-14,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001162,ST00420,Mahasiswa_420,TI,Teknik Informatika,2025-10-24,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001163,ST00367,Mahasiswa_367,SI,Sistem Informasi,2025-04-09,978-1003,Python untuk Data,C. Putra,Programming
TX001163,ST00367,Mahasiswa_367,SI,Sistem Informasi,2025-04-09,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001163,ST00367,Mahasiswa_367,SI,Sistem Informasi,2025-04-09,978-1001,AI Dasar,A. Wijaya,AI
TX001164,ST00110,Mahasiswa_110,TI,Teknik Informatika,2025-09-16,978-1006,Statistika Terapan,F. Lestari,Math
TX001164,ST00110,Mahasiswa_110,TI,Teknik Informatika,2025-09-16,978-1003,Python untuk Data,C. Putra,Programming
TX001164,ST00110,Mahasiswa_110,TI,Teknik Informatika,2025-09-16,978-1008,Pemrograman Web,H. Pratama,Web
TX001164,ST00110,Mahasiswa_110,TI,Teknik Informatika,2025-09-16,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001165,ST00093,Mahasiswa_093,TI,Teknik Informatika,2026-03-04,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001165,ST00093,Mahasiswa_093,TI,Teknik Informatika,2026-03-04,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001165,ST00093,Mahasiswa_093,TI,Teknik Informatika,2026-03-04,978-1004,Basis Data Dasar,D. Sari,Database
TX001166,ST00209,Mahasiswa_209,SI,Sistem Informasi,2025-02-27,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001166,ST00209,Mahasiswa_209,SI,Sistem Informasi,2025-02-27,978-1008,Pemrograman Web,H. Pratama,Web
TX001166,ST00209,Mahasiswa_209,SI,Sistem Informasi,2025-02-27,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001167,ST00254,Mahasiswa_254,SI,Sistem Informasi,2026-01-26,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001167,ST00254,Mahasiswa_254,SI,Sistem Informasi,2026-01-26,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001167,ST00254,Mahasiswa_254,SI,Sistem Informasi,2026-01-26,978-1001,AI Dasar,A. Wijaya,AI
TX001168,ST00168,Mahasiswa_168,TI,Teknik Informatika,2025-09-10,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001169,ST00234,Mahasiswa_234,MI,Manajemen Informatika,2025-11-04,978-1008,Pemrograman Web,H. Pratama,Web
TX001169,ST00234,Mahasiswa_234,MI,Manajemen Informatika,2025-11-04,978-1004,Basis Data Dasar,D. Sari,Database
TX001169,ST00234,Mahasiswa_234,MI,Manajemen Informatika,2025-11-04,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001170,ST00438,Mahasiswa_438,MI,Manajemen Informatika,2025-08-08,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001170,ST00438,Mahasiswa_438,MI,Manajemen Informatika,2025-08-08,978-1008,Pemrograman Web,H. Pratama,Web
TX001171,ST00092,Mahasiswa_092,MI,Manajemen Informatika,2025-01-07,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001171,ST00092,Mahasiswa_092,MI,Manajemen Informatika,2025-01-07,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001171,ST00092,Mahasiswa_092,MI,Manajemen Informatika,2025-01-07,978-1008,Pemrograman Web,H. Pratama,Web
TX001171,ST00092,Mahasiswa_092,MI,Manajemen Informatika,2025-01-07,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001172,ST00062,Mahasiswa_062,TI,Teknik Informatika,2025-03-15,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001172,ST00062,Mahasiswa_062,TI,Teknik Informatika,2025-03-15,978-1002,Machine Learning Praktis,B. Santoso,AI
TX001172,ST00062,Mahasiswa_062,TI,Teknik Informatika,2025-03-15,978-1003,Python untuk Data,C. Putra,Programming
TX001172,ST00062,Mahasiswa_062,TI,Teknik Informatika,2025-03-15,978-1001,AI Dasar,A. Wijaya,AI
TX001173,ST00102,Mahasiswa_102,MI,Manajemen Informatika,2025-06-23,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX001173,ST00102,Mahasiswa_102,MI,Manajemen Informatika,2025-06-23,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001174,ST00120,Mahasiswa_120,TI,Teknik Informatika,2026-03-06,978-1008,Pemrograman Web,H. Pratama,Web
TX001174,ST00120,Mahasiswa_120,TI,Teknik Informatika,2026-03-06,978-1005,SQL Lanjutan,E. Nugroho,Database
TX001174,ST00120,Mahasiswa_120,TI,Teknik Informatika,2026-03-06,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001174,ST00120,Mahasiswa_120,TI,Teknik Informatika,2026-03-06,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX001175,ST00183,Mahasiswa_183,TE,Teknik Elektro,2025-09-01,978-1008,Pemrograman Web,H. Pratama,Web
TX001175,ST00183,Mahasiswa_183,TE,Teknik Elektro,2025-09-01,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX001175,ST00183,Mahasiswa_183,TE,Teknik Elektro,2025-09-01,978-1005,SQL Lanjutan,E. Nugroho,Database
